topic_sports_location_illinois_coach mike mccarthy,0.1285714286
topic_sports_location_illinois_world golf championship,0.1214285714
topic_sports_location_illinois_victor martinez,0.1214285714
topic_sports_location_illinois_tony romo,0.1214285714
topic_sports_location_illinois_tiebreaking run,0.1214285714
topic_sports_location_illinois_nets coach p,0.1214285714
topic_sports_location_illinois_michael cuddyer,0.1214285714
topic_sports_location_illinois_lance lynn,0.1214285714
topic_sports_location_illinois_justin masterson,0.1214285714
topic_sports_location_illinois_green bay's,0.1214285714
topic_sports_location_illinois_dan uggla,0.1214285714
topic_sports_location_illinois_brandon phillips,0.1214285714
topic_sports_location_illinois_tie for fourth,0.1142857143
topic_sports_location_illinois_justin maxwell,0.1142857143
topic_sports_location_illinois_garrett jones,0.1142857143
topic_sports_location_illinois_chris tillman,0.1142857143
topic_sports_location_illinois_sixth homer,0.1071428571
topic_sports_location_illinois_mike richards,0.1071428571
topic_sports_location_illinois_mayor rahm emanuel,0.1071428571
topic_sports_location_illinois_martin brodeur,0.1071428571
topic_sports_location_illinois_left calf,0.1071428571
topic_sports_location_illinois_labor dispute,0.1071428571
topic_sports_location_illinois_jordan zimmermann,0.1071428571
topic_sports_location_illinois_jason kipnis,0.1071428571
topic_sports_location_illinois_homer bailey,0.1071428571
topic_sports_location_illinois_francisco cervelli,0.1071428571
topic_sports_location_illinois_failed to convert,0.1071428571
topic_sports_location_illinois_coach jurgen klinsmann,0.1071428571
topic_sports_location_illinois_carlos santana,0.1071428571
topic_sports_location_illinois_carlos gomez,0.1071428571
topic_sports_location_illinois_the seattle seahawks,0.1000000000
topic_sports_location_illinois_the houston astros,0.1000000000
topic_sports_location_illinois_the fedex cup playoffs,0.1000000000
topic_sports_location_illinois_td garden,0.1000000000
topic_sports_location_illinois_opening hole,0.1000000000
topic_sports_location_illinois_montreal canadiens,0.1000000000
topic_sports_location_illinois_manager clint hurdle,0.1000000000
topic_sports_location_illinois_jose iglesias,0.1000000000
topic_sports_location_illinois_jason grilli,0.1000000000
topic_sports_location_illinois_homered leading off,0.1000000000
topic_sports_location_illinois_adam laroche,0.1000000000
topic_sports_location_illinois_triple crown,0.0928571429
topic_sports_location_illinois_todd frazier,0.0928571429
topic_sports_location_illinois_the san francisco giants,0.0928571429
topic_sports_location_illinois_the players championship,0.0928571429
topic_sports_location_illinois_the left field line,0.0928571429
topic_sports_location_illinois_the game's final,0.0928571429
topic_sports_location_illinois_the concacaf gold cup,0.0928571429
topic_sports_location_illinois_the anaheim ducks,0.0928571429
topic_sports_location_illinois_stanley cups,0.0928571429
topic_sports_location_illinois_ryder cup,0.0928571429
topic_sports_location_illinois_russell martin,0.0928571429
topic_sports_location_illinois_points standings,0.0928571429
topic_sports_location_illinois_pitched seven innings,0.0928571429
topic_sports_location_illinois_northern illinois,0.0928571429
topic_sports_location_illinois_michigan state,0.0928571429
topic_sports_location_illinois_matt flynn,0.0928571429
topic_sports_location_illinois_joe mauer,0.0928571429
topic_sports_location_illinois_joe johnson,0.0928571429
topic_sports_location_illinois_joe flacco,0.0928571429
topic_sports_location_illinois_jason dufner,0.0928571429
topic_sports_location_illinois_host toronto,0.0928571429
topic_sports_location_illinois_hit a batter,0.0928571429
topic_sports_location_illinois_fred couples,0.0928571429
topic_sports_location_illinois_fourth straight win,0.0928571429
topic_sports_location_illinois_drug program,0.0928571429
topic_sports_location_illinois_cleanup hitter,0.0928571429
topic_sports_location_illinois_city council,0.0928571429
topic_sports_location_illinois_chris davis,0.0928571429
topic_sports_location_illinois_carolina panthers,0.0928571429
topic_sports_location_illinois_bronson arroyo,0.0928571429
topic_sports_location_illinois_brek shea,0.0928571429
topic_sports_location_illinois_zach parise,0.0857142857
topic_sports_location_illinois_washington capitals,0.0857142857
topic_sports_location_illinois_wandy rodriguez,0.0857142857
topic_sports_location_illinois_the seattle mariners,0.0857142857
topic_sports_location_illinois_the philadelphia flyers,0.0857142857
topic_sports_location_illinois_the opening kickoff,0.0857142857
topic_sports_location_illinois_tampa bay's,0.0857142857
topic_sports_location_illinois_running the bases,0.0857142857
topic_sports_location_illinois_phil hughes,0.0857142857
topic_sports_location_illinois_nl east,0.0857142857
topic_sports_location_illinois_nick foles,0.0857142857
topic_sports_location_illinois_new england patriots,0.0857142857
topic_sports_location_illinois_minnesota vikings,0.0857142857
topic_sports_location_illinois_mike moustakas,0.0857142857
topic_sports_location_illinois_matt harvey,0.0857142857
topic_sports_location_illinois_matt dominguez,0.0857142857
topic_sports_location_illinois_masters champion adam scott,0.0857142857
topic_sports_location_illinois_madison square garden,0.0857142857
topic_sports_location_illinois_lebron james,0.0857142857
topic_sports_location_illinois_las vegas,0.0857142857
topic_sports_location_illinois_kansas city's,0.0857142857
topic_sports_location_illinois_justin upton,0.0857142857
topic_sports_location_illinois_host cincinnati,0.0857142857
topic_sports_location_illinois_game ban,0.0857142857
topic_sports_location_illinois_first round playoff,0.0857142857
topic_sports_location_illinois_extra innings,0.0857142857
topic_sports_location_illinois_eli manning,0.0857142857
topic_sports_location_illinois_east rutherford,0.0857142857
topic_sports_location_illinois_drew brees,0.0857142857
topic_sports_location_illinois_damarcus beasley,0.0857142857
topic_sports_location_illinois_center ice,0.0857142857
topic_sports_location_illinois_brian roberts,0.0857142857
topic_sports_location_illinois_brett gardner,0.0857142857
topic_sports_location_illinois_baltimore ravens,0.0857142857
topic_sports_location_illinois_anibal sanchez,0.0857142857
topic_sports_location_illinois_al wild card,0.0857142857
topic_sports_location_illinois_adam wainwright,0.0857142857
topic_sports_location_illinois_world series,0.0785714286
topic_sports_location_illinois_won three straight,0.0785714286
topic_sports_location_illinois_vancouver canucks,0.0785714286
topic_sports_location_illinois_tom cruise,0.0785714286
topic_sports_location_illinois_the tampa bay rays,0.0785714286
topic_sports_location_illinois_the minnesota twins,0.0785714286
topic_sports_location_illinois_the miami marlins,0.0785714286
topic_sports_location_illinois_the left circle,0.0785714286
topic_sports_location_illinois_the kansas city royals,0.0785714286
topic_sports_location_illinois_the detroit free press,0.0785714286
topic_sports_location_illinois_the chicago tribune,0.0785714286
topic_sports_location_illinois_the atlanta braves,0.0785714286
topic_sports_location_illinois_struck out swinging,0.0785714286
topic_sports_location_illinois_straight loss,0.0785714286
topic_sports_location_illinois_sports illustrated,0.0785714286
topic_sports_location_illinois_southern california,0.0785714286
topic_sports_location_illinois_south florida anti aging clinic,0.0785714286
topic_sports_location_illinois_solo homers,0.0785714286
topic_sports_location_illinois_sergio garcia,0.0785714286
topic_sports_location_illinois_ryan zimmerman,0.0785714286
topic_sports_location_illinois_practice squad,0.0785714286
topic_sports_location_illinois_playoff hopes,0.0785714286
topic_sports_location_illinois_pitched six innings,0.0785714286
topic_sports_location_illinois_pinch runner,0.0785714286
topic_sports_location_illinois_phoenix coyotes,0.0785714286
topic_sports_location_illinois_overtime loss,0.0785714286
topic_sports_location_illinois_new york times,0.0785714286
topic_sports_location_illinois_navy seals,0.0785714286
topic_sports_location_illinois_national league,0.0785714286
topic_sports_location_illinois_mike minor,0.0785714286
topic_sports_location_illinois_max scherzer,0.0785714286
topic_sports_location_illinois_man roster,0.0785714286
topic_sports_location_illinois_leeds united,0.0785714286
topic_sports_location_illinois_leadoff hitter,0.0785714286
topic_sports_location_illinois_lake michigan,0.0785714286
topic_sports_location_illinois_kyle lohse,0.0785714286
topic_sports_location_illinois_justin verlander,0.0785714286
topic_sports_location_illinois_jose altuve,0.0785714286
topic_sports_location_illinois_jon jay,0.0785714286
topic_sports_location_illinois_joey votto,0.0785714286
